freq,unit,sector,cofog99,na_item,geo\TIME_PERIOD	2015 	2016 	2017 	2018 	2019 	2020 	2021 
A,MIO_EUR,S1313,GF0605,TE,MT	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 
A,MIO_EUR,S1313,GF0605,TE,NL	12.0 	18.0 	20.0 	20.0 	18.0 	19.0 	21.0 
A,MIO_EUR,S1313,GF0605,TE,NO	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 
A,MIO_EUR,S1313,GF0605,TE,PL	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 
A,MIO_EUR,S1313,GF0605,TE,PT	: z	: z	0.1 	: z	: z	: z	: z
A,MIO_EUR,S1313,GF0605,TE,RO	0.0 	0.0 	0.0 	0.3 	0.0 	0.0 	0.0 
A,MIO_EUR,S1313,GF0605,TE,SE	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 
A,MIO_EUR,S1313,GF0605,TE,SI	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 
A,MIO_EUR,S1313,GF0605,TE,SK	0.0 	0.1 	0.0 	0.0 	0.0 	0.1 	0.0 
A,MIO_EUR,S1313,GF0606,TE,BE	13.8 	9.6 	11.2 	12.8 	13.0 	9.7 	6.7 
A,MIO_EUR,S1313,GF0606,TE,BG	213.6 	54.5 	90.1 	94.9 	140.5 	83.4 	119.8 
A,MIO_EUR,S1313,GF0606,TE,CH	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 
A,MIO_EUR,S1313,GF0606,TE,CY	14.0 	12.4 	13.4 	15.1 	16.7 	16.7 	7.6 
A,MIO_EUR,S1313,GF0606,TE,CZ	57.7 	65.0 	21.8 	27.4 	20.5 	30.1 	19.9 
A,MIO_EUR,S1313,GF0606,TE,DK	0.3 	0.0 	21.8 	1.3 	2.1 	0.7 	0.0 
A,MIO_EUR,S1313,GF0606,TE,EE	6.4 	7.8 	7.6 	8.8 	19.3 	15.0 	22.6 
A,MIO_EUR,S1313,GF0606,TE,EL	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 
A,MIO_EUR,S1313,GF0606,TE,ES	41.0 	42.0 	43.0 	53.0 	46.0 	43.0 	44.0 p
A,MIO_EUR,S1313,GF0606,TE,FI	233.0 b	242.0 	290.0 	309.0 	344.0 	375.0 	377.0 
A,MIO_EUR,S1313,GF0606,TE,FR	68.0 	271.0 	235.0 	258.0 	364.0 	369.0 p	693.0 p
A,MIO_EUR,S1313,GF0606,TE,HR	119.8 	147.8 	168.1 	123.2 	132.0 	118.1 	122.9 
A,MIO_EUR,S1313,GF0606,TE,HU	395.7 	368.6 	434.7 	440.8 	527.1 	523.0 	515.7 
A,MIO_EUR,S1313,GF0606,TE,IE	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 
A,MIO_EUR,S1313,GF0606,TE,IS	1.1 	1.1 	1.2 	1.4 	1.7 	1.6 	1.1 
A,MIO_EUR,S1313,GF0606,TE,IT	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 
A,MIO_EUR,S1313,GF0606,TE,LT	10.3 	10.7 	11.6 	13.1 	15.0 	23.5 	20.5 
A,MIO_EUR,S1313,GF0606,TE,LU	16.1 	21.6 	29.1 	35.4 	25.1 	23.4 	38.8 
A,MIO_EUR,S1313,GF0606,TE,LV	14.3 	17.4 	22.9 	25.9 	23.6 	26.3 	25.4 
A,MIO_EUR,S1313,GF0606,TE,MT	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 
A,MIO_EUR,S1313,GF0606,TE,NL	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 
A,MIO_EUR,S1313,GF0606,TE,NO	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 
A,MIO_EUR,S1313,GF0606,TE,PL	260.6 	250.1 	247.5 	274.5 	281.1 	269.6 	284.1 
A,MIO_EUR,S1313,GF0606,TE,PT	17.2 	14.7 	9.7 	10.1 	13.5 	13.3 	14.6 p
A,MIO_EUR,S1313,GF0606,TE,RO	731.3 	505.3 	509.7 	599.5 	661.7 	724.2 	795.4 
A,MIO_EUR,S1313,GF0606,TE,SE	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 
A,MIO_EUR,S1313,GF0606,TE,SI	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 
A,MIO_EUR,S1313,GF0606,TE,SK	49.6 	44.2 	46.3 	53.3 	54.4 	52.2 	50.7 
A,MIO_EUR,S1313,GF07,TE,AT	6705.7 	6637.6 	6874.3 	7109.3 	7361.3 	7876.6 	8930.9 
A,MIO_EUR,S1313,GF07,TE,BE	207.1 	162.0 	150.4 	135.7 	133.6 	276.8 	372.5 
A,MIO_EUR,S1313,GF07,TE,BG	554.8 	312.5 	325.1 	375.5 	386.2 	424.2 	569.8 
A,MIO_EUR,S1313,GF07,TE,CH	1660.3 	1795.3 	1792.7 	1766.5 	2155.3 	2260.7 	2303.4 
A,MIO_EUR,S1313,GF07,TE,CY	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 
A,MIO_EUR,S1313,GF07,TE,CZ	2530.3 	2490.5 	2841.1 	3192.7 	3444.9 	3999.5 	4560.8 
A,MIO_EUR,S1313,GF07,TE,DE	5859.0 	5891.0 	5695.0 	6107.0 	6092.0 p	7341.0 p	7662.0 p
A,MIO_EUR,S1313,GF07,TE,DK	22955.5 	23510.7 	24133.0 	24628.6 	25433.2 	27230.8 	29619.5 
A,MIO_EUR,S1313,GF07,TE,EA19	145889.6 	147251.2 	149101.5 	152955.1 	155588.0 	166203.9 	176329.3 
A,MIO_EUR,S1313,GF07,TE,EA20	146978.4 	148354.2 	150298.9 	154313.6 	157073.7 	167768.8 	178101.0 
A,MIO_EUR,S1313,GF07,TE,EE	303.2 	312.2 	335.8 	373.7 	421.6 	446.1 	504.5 
A,MIO_EUR,S1313,GF07,TE,EL	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 
A,MIO_EUR,S1313,GF07,TE,ES	830.0 	813.0 	857.0 	905.0 	921.0 	824.0 	854.0 p
A,MIO_EUR,S1313,GF07,TE,EU27_2020	214399.5 	216936.2 	222118.9 	229054.0 	234898.0 	251155.2 	271257.1 
A,MIO_EUR,S1313,GF07,TE,FI	12583.0 b	12872.0 	13151.0 	13678.0 	14155.0 	14824.0 	15681.0 
A,MIO_EUR,S1313,GF07,TE,FR	1775.0 	1752.0 	1848.0 	1879.0 	1880.0 	2197.0 p	2011.0 p
A,MIO_EUR,S1313,GF07,TE,HR	1088.8 	1103.1 	1197.4 	1358.4 	1485.7 	1564.9 	1771.7 
A,MIO_EUR,S1313,GF07,TE,HU	293.4 	288.7 	326.4 	372.8 	407.0 	433.3 	500.2 
A,MIO_EUR,S1313,GF07,TE,IE	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 
A,MIO_EUR,S1313,GF07,TE,IS	9.7 	11.7 	10.9 	11.5 	9.4 	10.2 	10.5 
A,MIO_EUR,S1313,GF07,TE,IT	114102.0 	115200.0 	116402.0 	118785.0 	120343.0 	126756.0 	132505.0 
A,MIO_EUR,S1313,GF07,TE,LT	577.2 	600.7 	618.6 	686.1 	774.0 	943.4 	1126.4 
A,MIO_EUR,S1313,GF07,TE,LU	15.3 	15.2 	16.7 	20.0 	17.7 	18.3 	23.4 
A,MIO_EUR,S1313,GF07,TE,LV	213.3 	226.4 	228.0 	283.2 	307.6 	335.3 	459.8 
A,MIO_EUR,S1313,GF07,TE,MT	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 
A,MIO_EUR,S1313,GF07,TE,NL	1532.0 	1502.0 	1606.0 	1599.0 	1657.0 	2609.0 	4243.0 
A,MIO_EUR,S1313,GF07,TE,NO	7715.3 	7945.7 	8084.6 	8301.4 	8724.4 	8459.8 	10091.3 
A,MIO_EUR,S1313,GF07,TE,PL	8758.5 	8588.1 	9448.2 	10625.3 	11666.8 	12773.4 	14708.7 
A,MIO_EUR,S1313,GF07,TE,PT	628.6 	666.7 	689.4 	747.8 	797.8 	920.6 	922.8 p
A,MIO_EUR,S1313,GF07,TE,RO	2130.7 	2312.5 	2853.9 	3618.4 	4289.0 	4650.1 	4987.9 
A,MIO_EUR,S1313,GF07,TE,SE	30197.9 	31078.9 	31892.2 	31927.1 	32197.3 	33875.0 	38209.2 
A,MIO_EUR,S1313,GF07,TE,SI	387.6 	405.0 	433.4 	471.3 	527.6 	613.6 	722.1 
A,MIO_EUR,S1313,GF07,TE,SK	170.6 	195.4 	195.8 	175.1 	198.8 	222.1 	310.9 
A,MIO_EUR,S1313,GF0701,TE,BE	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 
A,MIO_EUR,S1313,GF0701,TE,BG	: z	: z	: z	: z	: z	: z	: z
A,MIO_EUR,S1313,GF0701,TE,CH	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 
A,MIO_EUR,S1313,GF0701,TE,CY	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 
A,MIO_EUR,S1313,GF0701,TE,CZ	0.0 	0.0 	0.0 	0.0 n	0.0 	0.1 	0.2 
A,MIO_EUR,S1313,GF0701,TE,DK	1570.4 	1592.8 	1581.3 	1595.8 	1670.6 	1697.3 	1701.8 
A,MIO_EUR,S1313,GF0701,TE,EE	2.9 	0.1 	0.1 	0.1 	0.1 	0.2 	0.1 
A,MIO_EUR,S1313,GF0701,TE,EL	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 
A,MIO_EUR,S1313,GF0701,TE,ES	1.0 	1.0 	1.0 	1.0 	1.0 	1.0 	1.0 p
A,MIO_EUR,S1313,GF0701,TE,FI	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 
A,MIO_EUR,S1313,GF0701,TE,FR	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 p	0.0 p
A,MIO_EUR,S1313,GF0701,TE,HR	5.9 	5.9 	6.6 	7.0 	7.6 	7.4 	8.1 
A,MIO_EUR,S1313,GF0701,TE,HU	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 
A,MIO_EUR,S1313,GF0701,TE,IE	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 
A,MIO_EUR,S1313,GF0701,TE,IS	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 
A,MIO_EUR,S1313,GF0701,TE,IT	17502.0 	17642.0 	17402.0 	17753.0 	16426.0 	17236.0 	16968.0 
A,MIO_EUR,S1313,GF0701,TE,LT	0.0 	0.1 	0.4 	0.2 	0.2 	0.1 	0.2 
A,MIO_EUR,S1313,GF0701,TE,LU	0.0 	0.0 	0.0 	0.1 	0.0 	0.1 	0.1 
A,MIO_EUR,S1313,GF0701,TE,LV	0.0 	0.1 	0.1 	0.1 	0.1 	0.1 	0.1 
A,MIO_EUR,S1313,GF0701,TE,MT	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 
A,MIO_EUR,S1313,GF0701,TE,NL	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 
A,MIO_EUR,S1313,GF0701,TE,NO	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 
A,MIO_EUR,S1313,GF0701,TE,PL	113.0 	110.5 	122.6 	147.8 	160.9 	130.2 	139.3 
A,MIO_EUR,S1313,GF0701,TE,PT	58.6 	62.8 	66.9 	73.1 	83.1 	94.8 	100.2 p
A,MIO_EUR,S1313,GF0701,TE,RO	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 
A,MIO_EUR,S1313,GF0701,TE,SE	3204.8 	3492.4 	3465.7 	3475.8 	3475.9 	3639.5 	3916.0 
A,MIO_EUR,S1313,GF0701,TE,SI	0.0 	0.0 	0.0 	0.0 	0.1 	0.0 	0.0 
A,MIO_EUR,S1313,GF0701,TE,SK	1.3 	1.3 	1.4 	1.6 	1.4 	1.9 	1.4 
A,MIO_EUR,S1313,GF0702,TE,BE	61.4 	58.3 	47.1 	42.9 	45.1 	63.8 	52.4 
A,MIO_EUR,S1313,GF0702,TE,BG	: z	2.1 	1.5 	1.8 	1.9 	2.1 	2.2 
A,MIO_EUR,S1313,GF0702,TE,CH	452.2 	470.5 	481.3 	491.4 	571.9 	615.6 	643.5 
A,MIO_EUR,S1313,GF0702,TE,CY	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 
A,MIO_EUR,S1313,GF0702,TE,CZ	265.6 	246.1 	274.9 	323.7 	357.5 	413.5 	442.8 
A,MIO_EUR,S1313,GF0702,TE,DK	3201.6 	3290.6 	3412.2 	3605.8 	3740.8 	3796.9 	3986.4 
A,MIO_EUR,S1313,GF0702,TE,EE	10.2 	10.8 	12.8 	21.4 	23.4 	19.7 	19.2 
A,MIO_EUR,S1313,GF0702,TE,EL	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 
A,MIO_EUR,S1313,GF0702,TE,ES	320.0 	308.0 	335.0 	340.0 	343.0 	272.0 	277.0 p
A,MIO_EUR,S1313,GF0702,TE,FI	5838.0 b	5922.0 	6026.0 	6306.0 	6526.0 	6923.0 	7339.0 
A,MIO_EUR,S1313,GF0702,TE,FR	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 p	0.0 p
A,MIO_EUR,S1313,GF0702,TE,HR	329.6 	330.1 	365.0 	351.2 	370.5 	404.5 	389.8 
A,MIO_EUR,S1313,GF0702,TE,HU	214.6 	206.7 	241.2 	280.6 	299.9 	286.7 	305.0 
A,MIO_EUR,S1313,GF0702,TE,IE	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 
A,MIO_EUR,S1313,GF0702,TE,IS	11.3 	13.5 	8.5 	9.2 	15.0 	14.3 	16.7 
A,MIO_EUR,S1313,GF0702,TE,IT	40265.0 	40969.0 	41620.0 	42907.0 	44776.0 	46596.0 	48115.0 
A,MIO_EUR,S1313,GF0702,TE,LT	217.9 	229.7 	237.1 	261.7 	283.1 	354.8 	430.8 
A,MIO_EUR,S1313,GF0702,TE,LU	0.0 	0.0 	0.0 	0.0 	0.0 	0.1 	0.0 
A,MIO_EUR,S1313,GF0702,TE,LV	34.6 	39.2 	35.1 	38.0 	41.3 	44.1 	52.9 
A,MIO_EUR,S1313,GF0702,TE,MT	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 
A,MIO_EUR,S1313,GF0702,TE,NL	295.0 	277.0 	293.0 	317.0 	331.0 	340.0 	349.0 
A,MIO_EUR,S1313,GF0702,TE,NO	1608.7 	1643.5 	1690.1 	1727.3 	1828.2 	1869.8 	2341.7 
A,MIO_EUR,S1313,GF0702,TE,PL	2885.7 	2905.6 	3044.4 	3198.7 	3516.2 	3743.1 	4683.5 
A,MIO_EUR,S1313,GF0702,TE,PT	133.3 	151.1 	153.7 	161.5 	177.4 	208.3 	199.8 p
A,MIO_EUR,S1313,GF0702,TE,RO	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 
A,MIO_EUR,S1313,GF0702,TE,SE	12930.1 	13586.6 	13921.8 	13983.5 	14451.7 	15273.2 	17107.7 
A,MIO_EUR,S1313,GF0702,TE,SI	310.7 	324.4 	347.6 	379.4 	428.9 	491.9 	600.6 
A,MIO_EUR,S1313,GF0702,TE,SK	15.5 	12.5 	14.3 	17.0 	18.4 	24.5 	28.8 
A,MIO_EUR,S1313,GF0703,TE,BE	71.2 	38.3 	38.4 	23.6 	19.7 	19.4 	24.8 
A,MIO_EUR,S1313,GF0703,TE,BG	516.3 	283.9 	296.0 	331.7 	338.3 	378.3 	514.7 
A,MIO_EUR,S1313,GF0703,TE,CH	919.0 	1055.5 	1050.0 	1034.6 	1366.3 	1397.7 	1442.2 
A,MIO_EUR,S1313,GF0703,TE,CY	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 
A,MIO_EUR,S1313,GF0703,TE,CZ	2219.0 	2193.1 	2501.7 	2792.6 	3003.5 	3499.3 	4021.8 
A,MIO_EUR,S1313,GF0703,TE,DK	16513.9 	16902.3 	17414.3 	17683.3 	17825.4 	19526.6 	21572.5 
A,MIO_EUR,S1313,GF0703,TE,EE	288.0 	299.5 	320.9 	347.6 	389.8 	420.9 	472.9 
A,MIO_EUR,S1313,GF0703,TE,EL	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 
A,MIO_EUR,S1313,GF0703,TE,ES	199.0 	186.0 	204.0 	216.0 	221.0 	140.0 	141.0 p
A,MIO_EUR,S1313,GF0703,TE,FI	6541.0 b	6725.0 	6885.0 	7179.0 	7432.0 	7694.0 	8145.0 
A,MIO_EUR,S1313,GF0703,TE,FR	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 p	0.0 p
A,MIO_EUR,S1313,GF0703,TE,HR	584.0 	605.6 	663.3 	783.5 	862.3 	936.3 	1038.8 
A,MIO_EUR,S1313,GF0703,TE,HU	9.4 	8.3 	6.0 	5.9 	5.4 	4.7 	2.7 
A,MIO_EUR,S1313,GF0703,TE,IE	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 
A,MIO_EUR,S1313,GF0703,TE,IS	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 
A,MIO_EUR,S1313,GF0703,TE,IT	48691.0 	48736.0 	49148.0 	49505.0 	49958.0 	52723.0 	55157.0 
A,MIO_EUR,S1313,GF0703,TE,LT	330.0 	346.3 	356.3 	392.2 	438.6 	523.8 	640.0 
A,MIO_EUR,S1313,GF0703,TE,LU	10.3 	10.2 	11.7 	14.5 	12.8 	12.7 	16.6 
A,MIO_EUR,S1313,GF0703,TE,LV	175.7 	184.0 	186.7 	236.4 	258.3 	284.1 	399.5 
A,MIO_EUR,S1313,GF0703,TE,MT	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 
A,MIO_EUR,S1313,GF0703,TE,NL	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 
A,MIO_EUR,S1313,GF0703,TE,NO	5604.7 	5774.3 	5814.2 	5948.8 	6230.8 	5854.1 	6263.3 
A,MIO_EUR,S1313,GF0703,TE,PL	5521.5 	5334.1 	6028.5 	7006.6 	7699.7 	8567.3 	9532.6 
A,MIO_EUR,S1313,GF0703,TE,PT	413.2 	420.1 	437.6 	482.8 	508.9 	571.9 	572.7 p
A,MIO_EUR,S1313,GF0703,TE,RO	1988.3 	2177.7 	2697.0 	3439.9 	4046.2 	4363.0 	4643.9 
A,MIO_EUR,S1313,GF0703,TE,SE	11767.8 	11777.6 	12082.6 	11928.9 	11891.5 	12679.7 	14124.8 
A,MIO_EUR,S1313,GF0703,TE,SI	37.6 	39.6 	41.8 	45.5 	48.7 	60.6 	60.5 
A,MIO_EUR,S1313,GF0703,TE,SK	145.6 	173.2 	173.1 	152.4 	174.9 	187.6 	228.6 
A,MIO_EUR,S1313,GF0704,TE,BE	57.7 	61.5 	60.7 	65.3 	63.7 	190.7 	292.6 
A,MIO_EUR,S1313,GF0704,TE,BG	20.9 	21.9 	22.3 	26.0 	29.3 	30.2 	37.0 
A,MIO_EUR,S1313,GF0704,TE,CH	212.4 	192.6 	182.9 	153.1 	178.9 	208.9 	177.9 
A,MIO_EUR,S1313,GF0704,TE,CY	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 
A,MIO_EUR,S1313,GF0704,TE,CZ	34.6 	37.9 	42.7 	60.4 	59.9 	62.6 	69.5 
A,MIO_EUR,S1313,GF0704,TE,DK	364.7 	394.3 	429.7 	403.5 	408.0 	441.2 	475.7 
A,MIO_EUR,S1313,GF0704,TE,EE	0.2 	0.4 	0.3 	2.2 	2.3 	1.3 	0.7 
A,MIO_EUR,S1313,GF0704,TE,EL	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 
A,MIO_EUR,S1313,GF0704,TE,ES	295.0 	303.0 	302.0 	335.0 	340.0 	393.0 	417.0 p
A,MIO_EUR,S1313,GF0704,TE,FI	0.0 	0.0 	1.0 	0.0 	0.0 	0.0 	3.0 
A,MIO_EUR,S1313,GF0704,TE,FR	959.0 	973.0 	1033.0 	1054.0 	1107.0 	1113.0 p	1149.0 p
A,MIO_EUR,S1313,GF0704,TE,HR	78.3 	76.8 	70.3 	143.0 	163.1 	135.8 	254.2 
A,MIO_EUR,S1313,GF0704,TE,HU	64.0 	69.0 	72.1 	76.9 	87.7 	27.9 	81.5 
A,MIO_EUR,S1313,GF0704,TE,IE	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 
A,MIO_EUR,S1313,GF0704,TE,IS	0.4 	0.5 	0.3 	0.3 	0.2 	1.8 	0.1 
A,MIO_EUR,S1313,GF0704,TE,IT	4670.0 	4782.0 	5050.0 	5288.0 	5844.0 	6637.0 	8957.0 
A,MIO_EUR,S1313,GF0704,TE,LT	10.7 	13.0 	13.7 	15.2 	27.3 	30.1 	35.9 
A,MIO_EUR,S1313,GF0704,TE,LU	4.8 	4.8 	4.8 	5.3 	4.7 	5.2 	6.5 
A,MIO_EUR,S1313,GF0704,TE,LV	1.5 	1.5 	3.1 	4.4 	4.9 	4.5 	5.2 
A,MIO_EUR,S1313,GF0704,TE,MT	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 
A,MIO_EUR,S1313,GF0704,TE,NL	1237.0 	1225.0 	1313.0 	1282.0 	1326.0 	2269.0 	3894.0 
A,MIO_EUR,S1313,GF0704,TE,NO	501.9 	527.8 	580.3 	625.3 	665.4 	735.9 	1486.3 
A,MIO_EUR,S1313,GF0704,TE,PL	42.1 	31.9 	35.6 	36.8 	37.4 	39.1 	41.4 
A,MIO_EUR,S1313,GF0704,TE,PT	0.2 	1.6 	1.6 	1.6 	1.4 	6.4 	6.2 p
A,MIO_EUR,S1313,GF0704,TE,RO	29.6 	39.8 	50.5 	76.9 	93.3 	110.1 	106.9 
A,MIO_EUR,S1313,GF0704,TE,SE	956.4 	940.7 	1013.0 	1050.2 	1004.6 	951.5 	1646.9 
A,MIO_EUR,S1313,GF0704,TE,SI	38.5 	40.4 	43.4 	46.0 	49.5 	61.1 	60.9 
A,MIO_EUR,S1313,GF0704,TE,SK	0.3 	0.4 	0.7 	0.4 	0.5 	3.0 	48.7 
A,MIO_EUR,S1313,GF0705,TE,BE	3.2 	0.2 	0.1 	0.1 	0.0 	0.1 	0.0 
A,MIO_EUR,S1313,GF0705,TE,BG	: z	: z	: z	: z	: z	: z	: z
A,MIO_EUR,S1313,GF0705,TE,CH	0.0 	2.9 	0.2 	0.1 	0.1 	0.1 	0.1 
A,MIO_EUR,S1313,GF0705,TE,CY	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 
A,MIO_EUR,S1313,GF0705,TE,CZ	0.2 	0.1 	0.1 	0.1 	0.1 	0.2 	0.3 
A,MIO_EUR,S1313,GF0705,TE,DK	479.8 	490.0 	500.9 	510.9 	523.6 	570.6 	638.3 
A,MIO_EUR,S1313,GF0705,TE,EE	0.2 	0.2 	0.2 	0.0 	0.2 	1.6 	5.3 
A,MIO_EUR,S1313,GF0705,TE,EL	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 
A,MIO_EUR,S1313,GF0705,TE,ES	1.0 	2.0 	1.0 	2.0 	2.0 	2.0 	2.0 p
A,MIO_EUR,S1313,GF0705,TE,FI	113.0 b	134.0 	147.0 	102.0 	101.0 	110.0 	91.0 
A,MIO_EUR,S1313,GF0705,TE,FR	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 p	0.0 p
A,MIO_EUR,S1313,GF0705,TE,HR	0.8 	0.8 	-0.5 	1.0 	1.1 	1.1 	1.1 
A,MIO_EUR,S1313,GF0705,TE,HU	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 
A,MIO_EUR,S1313,GF0705,TE,IE	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 
A,MIO_EUR,S1313,GF0705,TE,IS	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 
A,MIO_EUR,S1313,GF0705,TE,IT	1000.0 	977.0 	1002.0 	1017.0 	1050.0 	1042.0 	1098.0 
A,MIO_EUR,S1313,GF0705,TE,LT	: z	: z	: z	: z	: z	: z	: z
A,MIO_EUR,S1313,GF0705,TE,LU	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 
A,MIO_EUR,S1313,GF0705,TE,LV	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 
A,MIO_EUR,S1313,GF0705,TE,MT	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 
A,MIO_EUR,S1313,GF0705,TE,NL	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 
A,MIO_EUR,S1313,GF0705,TE,NO	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 
A,MIO_EUR,S1313,GF0705,TE,PL	1.0 	1.3 	1.4 	1.4 	6.4 	5.1 	4.4 
A,MIO_EUR,S1313,GF0705,TE,PT	4.6 	6.2 	4.0 	3.1 	4.0 	4.4 	5.2 p
A,MIO_EUR,S1313,GF0705,TE,RO	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 
A,MIO_EUR,S1313,GF0705,TE,SE	780.6 	800.4 	848.1 	934.3 	857.0 	819.9 	905.1 
A,MIO_EUR,S1313,GF0705,TE,SI	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 
A,MIO_EUR,S1313,GF0705,TE,SK	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 
A,MIO_EUR,S1313,GF0706,TE,BE	13.7 	3.8 	4.1 	3.8 	5.1 	2.8 	2.6 
A,MIO_EUR,S1313,GF0706,TE,BG	17.5 	4.6 	5.2 	16.0 	16.8 	13.6 	15.9 
A,MIO_EUR,S1313,GF0706,TE,CH	76.7 	73.9 	78.3 	87.3 	38.0 	38.4 	39.6 
A,MIO_EUR,S1313,GF0706,TE,CY	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 
A,MIO_EUR,S1313,GF0706,TE,CZ	10.9 	13.3 	21.7 	15.8 	23.8 	23.9 	26.2 
A,MIO_EUR,S1313,GF0706,TE,DK	825.1 	840.8 	794.8 	829.3 	1264.8 	1198.3 	1244.6 
A,MIO_EUR,S1313,GF0706,TE,EE	1.7 	1.2 	1.6 	2.4 	5.8 	2.5 	6.3 
A,MIO_EUR,S1313,GF0706,TE,EL	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 
A,MIO_EUR,S1313,GF0706,TE,ES	14.0 	13.0 	14.0 	11.0 	14.0 	16.0 	16.0 p
A,MIO_EUR,S1313,GF0706,TE,FI	91.0 b	91.0 	92.0 	91.0 	96.0 	97.0 	103.0 
A,MIO_EUR,S1313,GF0706,TE,FR	816.0 	779.0 	815.0 	824.0 	773.0 	1084.0 p	862.0 p
A,MIO_EUR,S1313,GF0706,TE,HR	90.2 	83.8 	92.8 	72.7 	81.1 	79.9 	79.7 
A,MIO_EUR,S1313,GF0706,TE,HU	5.4 	4.7 	7.1 	9.5 	14.0 	114.0 	111.1 
A,MIO_EUR,S1313,GF0706,TE,IE	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 
A,MIO_EUR,S1313,GF0706,TE,IS	-2.1 	-2.3 	2.1 	1.9 	-5.8 	-5.8 	-6.3 
A,MIO_EUR,S1313,GF0706,TE,IT	1974.0 	2094.0 	2180.0 	2315.0 	2289.0 	2522.0 	2210.0 
A,MIO_EUR,S1313,GF0706,TE,LT	18.6 	11.6 	11.1 	16.8 	24.8 	34.6 	19.6 
A,MIO_EUR,S1313,GF0706,TE,LU	0.1 	0.1 	0.1 	0.1 	0.1 	0.2 	0.1 
